Pack;dt;Roll;Pitch;Yaw;q0;q1;q2;q3;Gyro_x;Gyro_y;Gyro_z;Accel_x;Accel_y;Accel_z;Mag_x;Mag_y;Mag_z;Alti;VVel;dt_Baro;Baro;Temp
13632;0.00199785712175;4.45756406541;10.637566321;-171.109178609;-0.0954393222928;-0.0795932486653;0.990047991276;0.031445927918;2.06066226959;0.791185319424;4.22942304611;0.153564453125;0.2041015625;-1.044921875;22.412109375;41.5529289246;0.8671875;0;0;0;0;0
13633;0.00199785712175;4.45763940256;10.6378410222;-171.116707593;-0.0954397320747;-0.0795292109251;0.990052998066;0.0314525775611;2.15498113632;0.638128340244;4.19785881042;0.15283203125;0.202392578125;-1.03735351562;22.412109375;41.5529289246;0.8671875;0;0;0;0;0
13634;0.00199783337303;4.45753081184;10.6378216459;-171.124148907;-0.0954374670982;-0.0794657692313;0.990058124065;0.0314577594399;2.21265697479;0.531739652157;4.44342136383;0.1552734375;0.208984375;-1.0400390625;22.412109375;41.5529289246;0.8671875;0;0;0;0;0
13635;0.00199785712175;4.45746845563;10.6377129529;-171.132068564;-0.0954343378544;-0.0793982893229;0.990063667297;0.0314637944102;2.21452045441;0.623077869415;4.27477407455;0.154296875;0.20849609375;-1.0400390625;22.412109375;41.5529289246;0.8671875;0;0;0;0;0
13636;0.00199785712175;4.4574460136;10.6377188407;-171.139646887;-0.0954323112965;-0.0793337598443;0.990068733692;0.0314698107541;2.13818454742;0.638345062733;4.25950670242;0.15771484375;0.204833984375;-1.0390625;21.8742179871;42.0925788879;2.42812490463;0;0;0;0;0
13637;0.00199785712175;4.4574298914;10.6379048995;-171.147227936;-0.095431856811;-0.079269208014;0.990073740482;0.0314757674932;2.10798978806;0.577228188515;4.3509812355;0.15283203125;0.20361328125;-1.03686523438;21.8742179871;42.0925788879;2.42812490463;0;0;0;0;0
13638;0.00199785712175;4.45741214224;10.6377901644;-171.154995947;-0.0954287499189;-0.0792030543089;0.990079164505;0.0314820669591;2.10832953453;0.485576987267;4.41192102432;0.15478515625;0.208251953125;-1.03344726562;21.8742179871;42.0925788879;2.42812490463;0;0;0;0;0
13639;0.00199785712175;4.45759044195;10.6376057736;-171.162897882;-0.0954251512885;-0.0791359245777;0.990084648132;0.031490214169;2.03148412704;0.638320982456;4.30524396896;0.1572265625;0.208251953125;-1.04418945312;21.8742179871;42.0925788879;2.42812490463;0;0;0;0;0
13640;0.00199785712175;4.457868631;10.6377444708;-171.170609338;-0.0954244732857;-0.0790705084801;0.990089654922;0.0314988493919;2.06083154678;0.653756678104;4.38203048706;0.15234375;0.207275390625;-1.04077148438;21.8742179871;42.0925788879;2.42812490463;0;0;0;0;0
13641;0.00199785712175;4.45805393468;10.6377423057;-171.178452134;-0.0954224690795;-0.079003892839;0.990094900131;0.0315068848431;2.07966709137;0.454777777195;4.24327421188;0.152099609375;0.205810546875;-1.04467773438;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13642;0.00199785712175;4.45816156341;10.6372872567;-171.18602085;-0.0954165607691;-0.0789395347238;0.990100383759;0.0315143279731;2.09391236305;0.500723779202;4.22839307785;0.1552734375;0.20703125;-1.04125976562;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13643;0.00199785712175;4.45832022997;10.6370763636;-171.193559989;-0.095412813127;-0.0788754746318;0.990105628967;0.0315220244229;2.25930476189;0.607955157757;4.2293586731;0.15576171875;0.203125;-1.03784179688;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13644;0.00199785712175;4.45801811824;10.6371234623;-171.20103153;-0.0954109653831;-0.0788116082549;0.990110754967;0.0315255150199;2.10629439354;0.562201797962;4.21422052383;0.153564453125;0.20849609375;-1.03833007812;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13645;0.00199783337303;4.45824495408;10.6369785146;-171.208533357;-0.0954078435898;-0.0787479281425;0.990115821362;0.0315337218344;1.9856826067;0.623053789139;4.21364116669;0.153076171875;0.205810546875;-1.04150390625;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13646;0.00199785712175;4.4585719947;10.6369161726;-171.216073005;-0.0954055041075;-0.0786840096116;0.990120828152;0.0315427705646;2.04794073105;0.745022654533;4.16738891602;0.1552734375;0.208984375;-1.04370117188;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13647;0.00199785712175;4.45890514816;10.6371677248;-171.223492224;-0.0954059287906;-0.0786211192608;0.990125596523;0.0315515697002;2.13835430145;0.561985075474;4.27470970154;0.154052734375;0.208251953125;-1.03784179688;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13648;0.00199785712175;4.45903952083;10.6370562865;-171.231101609;-0.0954030007124;-0.0785564407706;0.990130782127;0.0315590463579;2.15413093567;0.470309793949;4.3813867569;0.150146484375;0.205322265625;-1.04345703125;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13649;0.00199785712175;4.45894118658;10.6365806477;-171.238911789;-0.0953966900706;-0.0784898474813;0.990136504173;0.0315649211407;2.15413093567;0.516111314297;4.19818067551;0.158203125;0.205322265625;-1.041015625;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13650;0.00199785712175;4.45891965376;10.6365223735;-171.24637206;-0.0953941419721;-0.0784263089299;0.990141570568;0.031570892781;2.17058873177;0.531209945679;4.31986761093;0.155517578125;0.209228515625;-1.0400390625;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13651;0.00199785712175;4.458995057;10.636405132;-171.254062971;-0.0953910946846;-0.0783608853817;0.990146815777;0.0315779298544;2.16871905327;0.516207635403;4.36637735367;0.15380859375;0.205810546875;-1.041015625;22.5914058685;42.8121109009;1.04062497616;0;0;0;0;0
13652;0.00199785712175;4.45890865654;10.6361869855;-171.261845009;-0.095387019217;-0.0782945528626;0.990152180195;0.0315837077796;2.07525253296;0.653877079487;4.30601644516;0.153076171875;0.20654296875;-1.0380859375;22.0535163879;44.0712890625;0.17343750596;0;0;0;0;0
13653;0.00199785712175;4.45908370428;10.6362224643;-171.269531028;-0.0953853800893;-0.0782292485237;0.990157365799;0.0315915048122;2.15226531029;0.669047951698;4.2904920578;0.154052734375;0.205810546875;-1.03881835938;22.0535163879;44.0712890625;0.17343750596;0;0;0;0;0
13654;0.00199785712175;4.45907506229;10.6363217289;-171.277160537;-0.0953841507435;-0.0781642869115;0.990162312984;0.0315976180136;2.18517518044;0.607642114162;4.4422621727;0.153564453125;0.211669921875;-1.0361328125;22.0535163879;44.0712890625;0.17343750596;0;0;0;0;0
13655;0.00199783337303;4.45921274461;10.6363173734;-171.285081671;-0.0953820720315;-0.0780969485641;0.990167677402;0.0316053107381;2.16736316681;0.699606359005;4.26002168655;0.15478515625;0.202880859375;-1.03515625;22.0535163879;44.0712890625;0.17343750596;0;0;0;0;0
13656;0.00199785712175;4.45909140361;10.6365271979;-171.292643835;-0.0953817367554;-0.078032463789;0.990172564983;0.0316103249788;2.19755911827;0.638585805893;4.33648633957;0.15283203125;0.205810546875;-1.04248046875;22.0535163879;44.0712890625;0.17343750596;0;0;0;0;0
13657;0.00199785712175;4.45894926056;10.6364989857;-171.300343591;-0.0953792929649;-0.0779667794704;0.990177810192;0.0316154323518;2.09374237061;0.592350900173;4.3658618927;0.15625;0.20556640625;-1.03686523438;20.9777336121;42.6322250366;2.25468754768;0;0;0;0;0
13658;0.00199785712175;4.45903077627;10.6365627941;-171.30815428;-0.0953777804971;-0.0779003426433;0.990182936192;0.0316224992275;2.12020897865;0.669264614582;4.41320848465;0.156494140625;0.21044921875;-1.04418945312;20.9777336121;42.6322250366;2.25468754768;0;0;0;0;0
13659;0.00199785712175;4.45918619976;10.6367502467;-171.316041344;-0.0953773856163;-0.0778333097696;0.990188121796;0.031630191952;2.24386835098;0.684315085411;4.4126291275;0.156005859375;0.2080078125;-1.03662109375;20.9777336121;42.6322250366;2.25468754768;0;0;0;0;0
13660;0.00199785712175;4.45905933969;10.6369945033;-171.323884439;-0.0953772589564;-0.0777664333582;0.990193068981;0.0316353626549;2.16871905327;0.699413776398;4.38164424896;0.15576171875;0.20361328125;-1.03784179688;20.9777336121;42.6322250366;2.25468754768;0;0;0;0;0
13661;0.00199785712175;4.45889892448;10.6372479699;-171.331686948;-0.0953772217035;-0.07769985497;0.990198254585;0.0316402167082;2.16804075241;0.653708517551;4.32083320618;0.157470703125;0.206298828125;-1.04443359375;20.9777336121;42.6322250366;2.25468754768;0;0;0;0;0
13662;0.00199785712175;4.45881899556;10.6374292516;-171.339376271;-0.0953766331077;-0.077634319663;0.990203201771;0.0316457115114;2.10714149475;0.775821864605;4.29023456573;0.156494140625;0.205322265625;-1.0458984375;20.4398441315;42.0925788879;1.734375;0;0;0;0;0
13663;0.00199785712175;4.45881920537;10.6377989243;-171.347016257;-0.0953777581453;-0.0775692686439;0.990208029747;0.0316517390311;2.21485996246;0.561960995197;4.21357679367;0.154296875;0.2041015625;-1.04223632812;20.4398441315;42.0925788879;1.734375;0;0;0;0;0
13664;0.00199785712175;4.45861741728;10.6376604561;-171.35447263;-0.0953743755817;-0.0775056034327;0.990213155746;0.0316562019289;2.16939806938;0.699317455292;4.24398231506;0.1533203125;0.205810546875;-1.03857421875;20.4398441315;42.0925788879;1.734375;0;0;0;0;0
13665;0.00199783337303;4.45859599643;10.6377815812;-171.361996881;-0.0953733623028;-0.0774415135384;0.990218102932;0.0316621102393;2.18466544151;0.745118975639;4.25924921036;0.152587890625;0.20458984375;-1.04052734375;20.4398441315;42.0925788879;1.734375;0;0;0;0;0
13666;0.00199785712175;4.45847354666;10.637954235;-171.369540139;-0.0953727141023;-0.0773771777749;0.990223050117;0.0316671282053;2.16905856133;0.745167136192;4.15250778198;0.156005859375;0.205078125;-1.03881835938;20.4398441315;42.0925788879;1.734375;0;0;0;0;0
13667;0.00199785712175;4.45845071107;10.6382645396;-171.376885475;-0.0953733846545;-0.0773146152496;0.99022769928;0.0316727533937;2.12071585655;0.730261147022;4.13820648193;0.155029296875;0.206787109375;-1.037109375;21.1570320129;43.171875;0.693750023842;0;0;0;0;0
13668;0.00199785712175;4.45861445465;10.6385115703;-171.384221323;-0.0953736454248;-0.0772522911429;0.990232288837;0.031680021435;2.09119653702;0.546910524368;4.25995731354;0.155029296875;0.20751953125;-1.04736328125;21.1570320129;43.171875;0.693750023842;0;0;0;0;0
13669;0.00199785712175;4.45873876788;10.6383485154;-171.391817856;-0.0953702554107;-0.0771877020597;0.990237414837;0.0316874310374;2.19637608528;0.592952847481;4.44380760193;0.154052734375;0.2060546875;-1.04248046875;21.1570320129;43.171875;0.693750023842;0;0;0;0;0
13670;0.00199785712175;4.45856806489;10.6382957037;-171.399736213;-0.095367513597;-0.0771201252937;0.990242779255;0.0316924862564;2.13581395149;0.547079086304;4.35201120377;0.158203125;0.20751953125;-1.04174804688;21.1570320129;43.171875;0.693750023842;0;0;0;0;0
13671;0.00199785712175;4.45861188257;10.6383162439;-171.407507943;-0.0953656062484;-0.0770539790392;0.990247905254;0.0316992253065;1.95463931561;0.577324509621;4.27490282059;0.154296875;0.20361328125;-1.03833007812;21.1570320129;43.171875;0.693750023842;0;0;0;0;0
13672;0.00199785712175;4.45890968618;10.6382428492;-171.415186647;-0.0953630954027;-0.076988838613;0.990252912045;0.0317081399262;2.09391236305;0.729731440544;4.25892734528;0.155029296875;0.202880859375;-1.04174804688;23.1292972565;41.1931648254;2.25468754768;0;0;0;0;0
13673;0.00199785712175;4.45888126109;10.6384811008;-171.422768029;-0.0953630805016;-0.0769242495298;0.99025785923;0.0317139625549;2.09204387665;0.684194743633;4.30543708801;0.154541015625;0.20458984375;-1.03881835938;23.1292972565;41.1931648254;2.25468754768;0;0;0;0;0
13674;0.00199785712175;4.45893411081;10.6386319104;-171.430449991;-0.0953623205423;-0.0768588855863;0.990262687206;0.0317206159234;2.09272265434;0.592495381832;4.30517959595;0.1572265625;0.205810546875;-1.04418945312;23.1292972565;41.1931648254;2.25468754768;0;0;0;0;0
13675;0.00199785712175;4.45899052708;10.6386797228;-171.438137126;-0.0953606888652;-0.076793462038;0.990267813206;0.0317273810506;2.2313170433;0.638128340244;4.31999635696;0.15576171875;0.210693359375;-1.03198242188;23.1292972565;41.1931648254;2.25468754768;0;0;0;0;0
13676;0.00199783337303;4.45907369266;10.6388342758;-171.445801966;-0.0953599959612;-0.0767282620072;0.990272700787;0.0317342840135;2.27711844444;0.531258106232;4.13679027557;0.155517578125;0.20947265625;-1.03881835938;23.1292972565;41.1931648254;2.25468754768;0;0;0;0;0
13677;0.00199785712175;4.4590278893;10.638693017;-171.453088151;-0.0953567400575;-0.0766661763191;0.990277528763;0.0317399501801;2.29136562347;0.485601067543;4.2898478508;0.15673828125;0.205810546875;-1.04638671875;21.6949214935;42.9919929504;1.21406245232;0;0;0;0;0
13678;0.00199785712175;4.45868311052;10.6384911928;-171.460671406;-0.095352679491;-0.0766012892127;0.990282952785;0.0317433290184;2.23080682755;0.684002101421;4.28965473175;0.158935546875;0.210205078125;-1.04125976562;21.6949214935;42.9919929504;1.21406245232;0;0;0;0;0
13679;0.00199785712175;4.45867757125;10.6388075807;-171.468277322;-0.0953533351421;-0.0765365213156;0.990287661552;0.0317493118346;2.18398618698;0.65361225605;4.19843816757;0.156005859375;0.20458984375;-1.04321289062;21.6949214935;42.9919929504;1.21406245232;0;0;0;0;0
13680;0.00199785712175;4.4585530756;10.6389151465;-171.475711339;-0.0953521430492;-0.0764731094241;0.990292489529;0.0317542627454;2.19857501984;0.577372670174;4.24449729919;0.156005859375;0.208740234375;-1.0419921875;21.6949214935;42.9919929504;1.21406245232;0;0;0;0;0
13681;0.00199785712175;4.4585652103;10.638884146;-171.483237978;-0.0953498259187;-0.0764090195298;0.990297436714;0.031760558486;2.13818454742;0.638345062733;4.29004144669;0.155029296875;0.2041015625;-1.04272460938;21.6949214935;42.9919929504;1.21406245232;0;0;0;0;0
13682;0.00199785712175;4.45848188083;10.6389375165;-171.49087152;-0.0953481420875;-0.0763439387083;0.990302443504;0.031766064465;2.2462439537;0.74504673481;4.24378919601;0.15380859375;0.20849609375;-1.03515625;21.1570320129;42.0925788879;0.346875011921;0;0;0;0;0
13683;0.00199785712175;4.45844916547;10.6391906505;-171.498366521;-0.0953482612967;-0.0762800872326;0.990307152271;0.0317717641592;2.12308716774;0.699389696121;4.47318315506;0.15380859375;0.205810546875;-1.03637695312;21.1570320129;42.0925788879;0.346875011921;0;0;0;0;0
13684;0.00199785712175;4.45845138246;10.6393820742;-171.506367809;-0.0953477323055;-0.076211951673;0.990312218666;0.0317782200873;2.09323215485;0.653491854668;4.45765829086;0.15185546875;0.208984375;-1.03759765625;21.1570320129;42.0925788879;0.346875011921;0;0;0;0;0
13685;0.00199785712175;4.45864326523;10.6393886567;-171.514346837;-0.0953457579017;-0.0761441513896;0.990317463875;0.0317864194512;2.27848148346;0.68373721838;4.16680955887;0.153076171875;0.204345703125;-1.0439453125;21.1570320129;42.0925788879;0.346875011921;0;0;0;0;0
13686;0.00199783337303;4.45833290226;10.6394222886;-171.521673823;-0.0953438133001;-0.0760814920068;0.990322291851;0.0317897237837;2.15413093567;0.760386109352;4.13711214066;0.155029296875;0.206298828125;-1.04052734375;21.1570320129;42.0925788879;0.346875011921;0;0;0;0;0
13687;0.00199785712175;4.45838405783;10.6397066154;-171.528990625;-0.095344312489;-0.0760192275047;0.990326821804;0.0317959822714;2.18364691734;0.684194743633;4.33597135544;0.158203125;0.20654296875;-1.03784179688;22.7707023621;42.2724609375;1.21406245232;0;0;0;0;0
13688;0.00199785712175;4.45833105382;10.6400214692;-171.536703727;-0.0953448936343;-0.0759534984827;0.99033164978;0.031801648438;2.09340214729;0.653467774391;4.30492210388;0.159912109375;0.204345703125;-1.0390625;22.7707023621;42.2724609375;1.21406245232;0;0;0;0;0
13689;0.00199785712175;4.4583627179;10.6403353082;-171.544396006;-0.0953455269337;-0.0758880227804;0.990336358547;0.031808026135;2.0328438282;0.683929860592;4.4574007988;0.150146484375;0.206298828125;-1.0439453125;22.7707023621;42.2724609375;1.21406245232;0;0;0;0;0
13690;0.00199785712175;4.45851234784;10.6402905742;-171.552390514;-0.0953430607915;-0.0758200585842;0.990341544151;0.0318159013987;2.07745552063;0.653564095497;4.16777515411;0.15185546875;0.208251953125;-1.04345703125;22.7707023621;42.2724609375;1.21406245232;0;0;0;0;0
13691;0.00199785712175;4.45876431987;10.6402145997;-171.559797645;-0.0953405573964;-0.0757571831346;0.990346312523;0.0318241976202;2.1853454113;0.683953940868;4.13685464859;0.15869140625;0.2021484375;-1.03369140625;22.7707023621;42.2724609375;1.21406245232;0;0;0;0;0
13692;0.00199785712175;4.45863033638;10.6405471584;-171.56711355;-0.095341347158;-0.0756947621703;0.990350961685;0.0318288318813;2.16973805428;0.775605142117;4.25912046432;0.1513671875;0.203857421875;-1.03588867188;22.0535163879;42.2724609375;2.6015625;0;0;0;0;0
13693;0.00199785712175;4.45854566024;10.6407549829;-171.574659559;-0.0953410193324;-0.0756304264069;0.990355730057;0.0318341553211;2.04964447021;0.515774250031;4.2278137207;0.154052734375;0.202880859375;-1.04174804688;22.0535163879;42.2724609375;2.6015625;0;0;0;0;0
13694;0.00199785712175;4.45861708008;10.6405178332;-171.58220935;-0.0953369438648;-0.0755661800504;0.990360736847;0.0318411104381;2.09357213974;0.439703196287;4.21325492859;0.151611328125;0.2119140625;-1.03662109375;22.0535163879;42.2724609375;2.6015625;0;0;0;0;0
13695;0.00199783337303;4.45902903762;10.6400538291;-171.589714555;-0.0953311771154;-0.0755025818944;0.990365922451;0.0318511202931;2.21418118477;0.592591702938;4.27490282059;0.153564453125;0.2080078125;-1.03857421875;22.0535163879;42.2724609375;2.6015625;0;0;0;0;0
13696;0.00199785712175;4.4589997491;10.6399744945;-171.59729187;-0.0953283831477;-0.0754380226135;0.990370810032;0.0318571254611;2.15498113632;0.500723779202;4.35053062439;0.156005859375;0.209716796875;-1.04443359375;22.0535163879;42.2724609375;2.6015625;0;0;0;0;0
13697;0.00199785712175;4.45907896025;10.6397915986;-171.605048384;-0.0953247398138;-0.0753720104694;0.990376055241;0.0318642891943;1.9861921072;0.546645700932;4.25924921036;0.15283203125;0.20361328125;-1.04077148438;22.7707023621;43.3517570496;1.21406245232;0;0;0;0;0
13698;0.00199785712175;4.45930303308;10.6395757663;-171.612682365;-0.0953209325671;-0.0753071755171;0.990381002426;0.0318726152182;2.15464091301;0.546573460102;4.18272018433;0.1572265625;0.204345703125;-1.04345703125;22.7707023621;43.3517570496;1.21406245232;0;0;0;0;0
13699;0.00199785712175;4.45922818257;10.6395166878;-171.620104549;-0.0953183323145;-0.0752438902855;0.990385890007;0.0318780913949;2.18636679649;0.653275132179;4.25860548019;0.158203125;0.20556640625;-1.04028320312;22.7707023621;43.3517570496;1.21406245232;0;0;0;0;0
13700;0.00199785712175;4.45913747108;10.6397426045;-171.62766337;-0.0953181535006;-0.0751794353127;0.990390658379;0.0318833626807;2.18330788612;0.653708517551;4.22922992706;0.154296875;0.205322265625;-1.03955078125;22.7707023621;43.3517570496;1.21406245232;0;0;0;0;0
13701;0.00199785712175;4.45906447936;10.6398042;-171.635158316;-0.0953165739775;-0.0751155391335;0.99039542675;0.0318888351321;2.21367263794;0.668999791145;4.16822576523;0.15380859375;0.205078125;-1.0419921875;22.7707023621;43.3517570496;1.21406245232;0;0;0;0;0
13702;0.00199785712175;4.45892591212;10.6398512954;-171.64251401;-0.0953148752451;-0.0750527605414;0.990400314331;0.0318936444819;2.26083135605;0.50086826086;4.15244340897;0.155029296875;0.206787109375;-1.0390625;22.2328128815;43.171875;2.08124995232;0;0;0;0;0
13703;0.00199785712175;4.45879386688;10.6396304614;-171.649836662;-0.0953108519316;-0.074990272522;0.990405201912;0.0318986438215;2.21469020844;0.577252268791;4.38157987595;0.15673828125;0.20849609375;-1.03881835938;22.2328128815;43.171875;2.08124995232;0;0;0;0;0
13704;0.00199785712175;4.45873853375;10.6396713214;-171.657631868;-0.0953090265393;-0.0749238282442;0.990410208702;0.0319045297801;2.15260410309;0.60793107748;4.36669921875;0.15087890625;0.207763671875;-1.03833007812;22.2328128815;43.171875;2.08124995232;0;0;0;0;0
13705;0.00199785712175;4.45879215421;10.6395259128;-171.665407093;-0.0953056737781;-0.0748576372862;0.990415334702;0.0319114588201;2.13750624657;0.684242844582;4.18342828751;0.155517578125;0.205322265625;-1.04418945312;22.2328128815;43.171875;2.08124995232;0;0;0;0;0
13706;0.00199785712175;4.45878834021;10.6396642782;-171.672826389;-0.0953048318624;-0.0747944414616;0.990419983864;0.0319174192846;2.12139225006;0.638561725616;4.26008653641;0.15380859375;0.20263671875;-1.03662109375;22.2328128815;43.171875;2.08124995232;0;0;0;0;0
13707;0.00199783337303;4.45873837174;10.6396993554;-171.680404763;-0.0953030213714;-0.0747298449278;0.990424871445;0.0319231785834;2.18398618698;0.470406115055;4.29004144669;0.153076171875;0.209228515625;-1.03881835938;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13708;0.00199785712175;4.45881307813;10.6393578972;-171.688028336;-0.0952980220318;-0.0746649578214;0.990429997444;0.0319302864373;2.1520960331;0.546934604645;4.24475479126;0.150634765625;0.204345703125;-1.03881835938;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13709;0.00199785712175;4.45876603944;10.6390591997;-171.695563938;-0.095293328166;-0.0746007189155;0.990435063839;0.0319362431765;2.21401166916;0.607882916927;4.36657047272;0.156494140625;0.206787109375;-1.04321289062;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13710;0.00199785712175;4.45861143388;10.6391209758;-171.703325196;-0.0952916219831;-0.0745344758034;0.990440070629;0.0319412313402;2.22961807251;0.500964581966;4.27483844757;0.1513671875;0.202880859375;-1.03881835938;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13711;0.00199785712175;4.45833979303;10.6387676622;-171.710892979;-0.0952862873673;-0.0744697675109;0.990445315838;0.031945310533;2.19959282875;0.607762515545;4.25937795639;0.152099609375;0.20654296875;-1.0361328125;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13712;0.00199785712175;4.45830663601;10.6386706728;-171.718439776;-0.0952833518386;-0.0744054466486;0.990450263023;0.0319512709975;2.04675126076;0.531450748444;4.35104560852;0.158447265625;0.20751953125;-1.0380859375;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13713;0.00199785712175;4.45855619873;10.6386928892;-171.72624607;-0.0952815786004;-0.074339158833;0.990455150604;0.0319598093629;2.06320786476;0.500747859478;4.25899171829;0.154541015625;0.203857421875;-1.03881835938;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13714;0.00199785712175;4.45865367345;10.638470425;-171.733854302;-0.0952776297927;-0.0742744207382;0.990460157394;0.0319670252502;2.21418118477;0.653660416603;4.27490282059;0.153564453125;0.205810546875;-1.04150390625;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13715;0.00199785712175;4.45850981431;10.6384968429;-171.741425111;-0.09527567029;-0.0742098093033;0.990464985371;0.0319719687104;2.0903506279;0.516496598721;4.18394374847;0.15380859375;0.20751953125;-1.03515625;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13716;0.00199783337303;4.45876526093;10.6382847251;-171.748873103;-0.0952719673514;-0.0741465687752;0.990469813347;0.0319804102182;2.24505496025;0.50094050169;4.18317079544;0.155517578125;0.205810546875;-1.0390625;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13717;0.00199785712175;4.45861204839;10.6380905849;-171.7562621;-0.0952681452036;-0.0740834847093;0.990474760532;0.0319852642715;2.32054305077;0.63846540451;4.39723348618;0.15478515625;0.209716796875;-1.03491210938;22.412109375;42.6322250366;0.8671875;0;0;0;0;0
13718;0.00199785712175;4.45842945605;10.6381977914;-171.764041381;-0.0952668040991;-0.0740170627832;0.990479707718;0.0319899953902;2.09272265434;0.607762515545;4.33571386337;0.15283203125;0.208740234375;-1.0400390625;21.6949214935;43.3517570496;0.8671875;0;0;0;0;0
13719;0.00199785712175;4.45863727522;10.6381206079;-171.771782613;-0.0952641516924;-0.0739512890577;0.990484595299;0.031998179853;1.99942421913;0.57746899128;4.30582332611;0.156982421875;0.206298828125;-1.03686523438;21.6949214935;43.3517570496;0.8671875;0;0;0;0;0
13720;0.00199785712175;4.45895703811;10.6381734573;-171.77951288;-0.0952627062798;-0.0738857090473;0.990489304066;0.032007239759;2.01638674736;0.760434269905;4.30517959595;0.15673828125;0.206787109375;-1.04345703125;21.6949214935;43.3517570496;0.8671875;0;0;0;0;0
